,Id,Customer_Issue_Summary__c,Customer_Issue__c,Resolution_Summary__c,Resolution__c,component,type,Status,ClosedDate,SerialNumber,SerialNumberContract,Qty,src,flag_validinstall
104,5004p00000DNzWiAAL,"Site info: 
John Limbacher 
571-420-8934
F150 suite upgrades
43830 Devin Schafron
Ashburn, VA
20147


SO 31186

SN: 110-2774-1-16
        180-1778-1-4
        180-1871-1-2

WEEK 1:

Monday: 1pm kick off meeting, staging for the week

Tuesday - Thursday start at 6 or 7 (talk to John Limbacher about when to be there when you meet monday)

Team: Robert, Samantha, Cheikh, 3 Rudy Hawkins techs 

Scope: Replace existing monitoring in 8 PDUs with infinity upgraded monitor. 
            Replace side car internals on the same units 


WEEK 2: 

Monday - Staging for the week 
Tuesday-Wednesday: 6am

Team: Robert, Samantha, Cheikh, Costas, 4 Rudy Hawkins techs

Scope: Replace existing monitoring in 8 PDUs with infinity upgraded monitor. 
            Replace side car internals on the same units 
            Replace 6 RPP monitors with infinity upgrade 


Parts included: 

PDU Kit: 
WS Infinity display mounted on new PDU door
VVIT PCB for voltage monitoring
Subfeed BCMS interface installed for 6 Breakers
18- 250A Split-core CTs
All mounting hardware and cables

RPP kit: 
WS Infinity display mounted on new RPP door
VVIT PCB for voltage monitoring
4 CT strips with BCMS interface installed
All mounting hardware and cables",Installation Request,upgrade complete,Site Visit,Display,upgrade,Closed,3/18/2021 15:33,PDU,PDU,16.0,Product_1__c,False
105,5004p00000DNzWiAAL,"Site info: 
John Limbacher 
571-420-8934
F150 suite upgrades
43830 Devin Schafron
Ashburn, VA
20147


SO 31186

SN: 110-2774-1-16
        180-1778-1-4
        180-1871-1-2

WEEK 1:

Monday: 1pm kick off meeting, staging for the week

Tuesday - Thursday start at 6 or 7 (talk to John Limbacher about when to be there when you meet monday)

Team: Robert, Samantha, Cheikh, 3 Rudy Hawkins techs 

Scope: Replace existing monitoring in 8 PDUs with infinity upgraded monitor. 
            Replace side car internals on the same units 


WEEK 2: 

Monday - Staging for the week 
Tuesday-Wednesday: 6am

Team: Robert, Samantha, Cheikh, Costas, 4 Rudy Hawkins techs

Scope: Replace existing monitoring in 8 PDUs with infinity upgraded monitor. 
            Replace side car internals on the same units 
            Replace 6 RPP monitors with infinity upgrade 


Parts included: 

PDU Kit: 
WS Infinity display mounted on new PDU door
VVIT PCB for voltage monitoring
Subfeed BCMS interface installed for 6 Breakers
18- 250A Split-core CTs
All mounting hardware and cables

RPP kit: 
WS Infinity display mounted on new RPP door
VVIT PCB for voltage monitoring
4 CT strips with BCMS interface installed
All mounting hardware and cables",Installation Request,upgrade complete,Site Visit,Display,upgrade,Closed,3/18/2021 15:33,nan,,0.0,Product_2__c,True
106,5004p00000DNzWiAAL,"Site info: 
John Limbacher 
571-420-8934
F150 suite upgrades
43830 Devin Schafron
Ashburn, VA
20147


SO 31186

SN: 110-2774-1-16
        180-1778-1-4
        180-1871-1-2

WEEK 1:

Monday: 1pm kick off meeting, staging for the week

Tuesday - Thursday start at 6 or 7 (talk to John Limbacher about when to be there when you meet monday)

Team: Robert, Samantha, Cheikh, 3 Rudy Hawkins techs 

Scope: Replace existing monitoring in 8 PDUs with infinity upgraded monitor. 
            Replace side car internals on the same units 


WEEK 2: 

Monday - Staging for the week 
Tuesday-Wednesday: 6am

Team: Robert, Samantha, Cheikh, Costas, 4 Rudy Hawkins techs

Scope: Replace existing monitoring in 8 PDUs with infinity upgraded monitor. 
            Replace side car internals on the same units 
            Replace 6 RPP monitors with infinity upgrade 


Parts included: 

PDU Kit: 
WS Infinity display mounted on new PDU door
VVIT PCB for voltage monitoring
Subfeed BCMS interface installed for 6 Breakers
18- 250A Split-core CTs
All mounting hardware and cables

RPP kit: 
WS Infinity display mounted on new RPP door
VVIT PCB for voltage monitoring
4 CT strips with BCMS interface installed
All mounting hardware and cables",Installation Request,upgrade complete,Site Visit,Display,upgrade,Closed,3/18/2021 15:33,nan,,0.0,Product_3__c,True
107,5004p00000DNzWiAAL,"Site info: 
John Limbacher 
571-420-8934
F150 suite upgrades
43830 Devin Schafron
Ashburn, VA
20147


SO 31186

SN: 110-2774-1-16
        180-1778-1-4
        180-1871-1-2

WEEK 1:

Monday: 1pm kick off meeting, staging for the week

Tuesday - Thursday start at 6 or 7 (talk to John Limbacher about when to be there when you meet monday)

Team: Robert, Samantha, Cheikh, 3 Rudy Hawkins techs 

Scope: Replace existing monitoring in 8 PDUs with infinity upgraded monitor. 
            Replace side car internals on the same units 


WEEK 2: 

Monday - Staging for the week 
Tuesday-Wednesday: 6am

Team: Robert, Samantha, Cheikh, Costas, 4 Rudy Hawkins techs

Scope: Replace existing monitoring in 8 PDUs with infinity upgraded monitor. 
            Replace side car internals on the same units 
            Replace 6 RPP monitors with infinity upgrade 


Parts included: 

PDU Kit: 
WS Infinity display mounted on new PDU door
VVIT PCB for voltage monitoring
Subfeed BCMS interface installed for 6 Breakers
18- 250A Split-core CTs
All mounting hardware and cables

RPP kit: 
WS Infinity display mounted on new RPP door
VVIT PCB for voltage monitoring
4 CT strips with BCMS interface installed
All mounting hardware and cables",Installation Request,upgrade complete,Site Visit,Display,upgrade,Closed,3/18/2021 15:33,110-2774-1-16,"110-2774-1-16
180-1778-1-4
180-1871-1-2","Site info: 
John Limbacher 
571-420-8934
F150 suite upgrades
43830 Devin Schafron
Ashburn, VA
20147


SO 31186

SN: 110-2774-1-16
        180-1778-1-4
        180-1871-1-2

WEEK 1:

Monday: 1pm kick off meeting, staging for the week

Tuesday - Thursday start at 6 or 7 (talk to John Limbacher about when to be there when you meet monday)

Team: Robert, Samantha, Cheikh, 3 Rudy Hawkins techs 

Scope: Replace existing monitoring in 8 PDUs with infinity upgraded monitor. 
            Replace side car internals on the same units 


WEEK 2: 

Monday - Staging for the week 
Tuesday-Wednesday: 6am

Team: Robert, Samantha, Cheikh, Costas, 4 Rudy Hawkins techs

Scope: Replace existing monitoring in 8 PDUs with infinity upgraded monitor. 
            Replace side car internals on the same units 
            Replace 6 RPP monitors with infinity upgrade 


Parts included: 

PDU Kit: 
WS Infinity display mounted on new PDU door
VVIT PCB for voltage monitoring
Subfeed BCMS interface installed for 6 Breakers
18- 250A Split-core CTs
All mounting hardware and cables

RPP kit: 
WS Infinity display mounted on new RPP door
VVIT PCB for voltage monitoring
4 CT strips with BCMS interface installed
All mounting hardware and cables",Serial_Date_Lot_Code__c,True
108,5004p00000DNzWiAAL,"Site info: 
John Limbacher 
571-420-8934
F150 suite upgrades
43830 Devin Schafron
Ashburn, VA
20147


SO 31186

SN: 110-2774-1-16
        180-1778-1-4
        180-1871-1-2

WEEK 1:

Monday: 1pm kick off meeting, staging for the week

Tuesday - Thursday start at 6 or 7 (talk to John Limbacher about when to be there when you meet monday)

Team: Robert, Samantha, Cheikh, 3 Rudy Hawkins techs 

Scope: Replace existing monitoring in 8 PDUs with infinity upgraded monitor. 
            Replace side car internals on the same units 


WEEK 2: 

Monday - Staging for the week 
Tuesday-Wednesday: 6am

Team: Robert, Samantha, Cheikh, Costas, 4 Rudy Hawkins techs

Scope: Replace existing monitoring in 8 PDUs with infinity upgraded monitor. 
            Replace side car internals on the same units 
            Replace 6 RPP monitors with infinity upgrade 


Parts included: 

PDU Kit: 
WS Infinity display mounted on new PDU door
VVIT PCB for voltage monitoring
Subfeed BCMS interface installed for 6 Breakers
18- 250A Split-core CTs
All mounting hardware and cables

RPP kit: 
WS Infinity display mounted on new RPP door
VVIT PCB for voltage monitoring
4 CT strips with BCMS interface installed
All mounting hardware and cables",Installation Request,upgrade complete,Site Visit,Display,upgrade,Closed,3/18/2021 15:33,180-1778-1-4,"110-2774-1-16
180-1778-1-4
180-1871-1-2","Site info: 
John Limbacher 
571-420-8934
F150 suite upgrades
43830 Devin Schafron
Ashburn, VA
20147


SO 31186

SN: 110-2774-1-16
        180-1778-1-4
        180-1871-1-2

WEEK 1:

Monday: 1pm kick off meeting, staging for the week

Tuesday - Thursday start at 6 or 7 (talk to John Limbacher about when to be there when you meet monday)

Team: Robert, Samantha, Cheikh, 3 Rudy Hawkins techs 

Scope: Replace existing monitoring in 8 PDUs with infinity upgraded monitor. 
            Replace side car internals on the same units 


WEEK 2: 

Monday - Staging for the week 
Tuesday-Wednesday: 6am

Team: Robert, Samantha, Cheikh, Costas, 4 Rudy Hawkins techs

Scope: Replace existing monitoring in 8 PDUs with infinity upgraded monitor. 
            Replace side car internals on the same units 
            Replace 6 RPP monitors with infinity upgrade 


Parts included: 

PDU Kit: 
WS Infinity display mounted on new PDU door
VVIT PCB for voltage monitoring
Subfeed BCMS interface installed for 6 Breakers
18- 250A Split-core CTs
All mounting hardware and cables

RPP kit: 
WS Infinity display mounted on new RPP door
VVIT PCB for voltage monitoring
4 CT strips with BCMS interface installed
All mounting hardware and cables",Serial_Date_Lot_Code__c,True
109,5004p00000DNzWiAAL,"Site info: 
John Limbacher 
571-420-8934
F150 suite upgrades
43830 Devin Schafron
Ashburn, VA
20147


SO 31186

SN: 110-2774-1-16
        180-1778-1-4
        180-1871-1-2

WEEK 1:

Monday: 1pm kick off meeting, staging for the week

Tuesday - Thursday start at 6 or 7 (talk to John Limbacher about when to be there when you meet monday)

Team: Robert, Samantha, Cheikh, 3 Rudy Hawkins techs 

Scope: Replace existing monitoring in 8 PDUs with infinity upgraded monitor. 
            Replace side car internals on the same units 


WEEK 2: 

Monday - Staging for the week 
Tuesday-Wednesday: 6am

Team: Robert, Samantha, Cheikh, Costas, 4 Rudy Hawkins techs

Scope: Replace existing monitoring in 8 PDUs with infinity upgraded monitor. 
            Replace side car internals on the same units 
            Replace 6 RPP monitors with infinity upgrade 


Parts included: 

PDU Kit: 
WS Infinity display mounted on new PDU door
VVIT PCB for voltage monitoring
Subfeed BCMS interface installed for 6 Breakers
18- 250A Split-core CTs
All mounting hardware and cables

RPP kit: 
WS Infinity display mounted on new RPP door
VVIT PCB for voltage monitoring
4 CT strips with BCMS interface installed
All mounting hardware and cables",Installation Request,upgrade complete,Site Visit,Display,upgrade,Closed,3/18/2021 15:33,180-1871-1-2,"110-2774-1-16
180-1778-1-4
180-1871-1-2","Site info: 
John Limbacher 
571-420-8934
F150 suite upgrades
43830 Devin Schafron
Ashburn, VA
20147


SO 31186

SN: 110-2774-1-16
        180-1778-1-4
        180-1871-1-2

WEEK 1:

Monday: 1pm kick off meeting, staging for the week

Tuesday - Thursday start at 6 or 7 (talk to John Limbacher about when to be there when you meet monday)

Team: Robert, Samantha, Cheikh, 3 Rudy Hawkins techs 

Scope: Replace existing monitoring in 8 PDUs with infinity upgraded monitor. 
            Replace side car internals on the same units 


WEEK 2: 

Monday - Staging for the week 
Tuesday-Wednesday: 6am

Team: Robert, Samantha, Cheikh, Costas, 4 Rudy Hawkins techs

Scope: Replace existing monitoring in 8 PDUs with infinity upgraded monitor. 
            Replace side car internals on the same units 
            Replace 6 RPP monitors with infinity upgrade 


Parts included: 

PDU Kit: 
WS Infinity display mounted on new PDU door
VVIT PCB for voltage monitoring
Subfeed BCMS interface installed for 6 Breakers
18- 250A Split-core CTs
All mounting hardware and cables

RPP kit: 
WS Infinity display mounted on new RPP door
VVIT PCB for voltage monitoring
4 CT strips with BCMS interface installed
All mounting hardware and cables",Serial_Date_Lot_Code__c,True
110,5004600000A1aPpAAJ,"160	A1	Comm Loss	PP13-4-300-G-641	110-2268 
160	B1	Comm Loss PP13-4-300-G-641	110-2268 
160	A2	Display Reading Hieroglyphics	PP13-4-300-G-641	110-2268 
160	B2	Display Reading Hieroglyphics	PP13-4-300-G-641	110-2268 
160	A3	Voltage/KW/Amp Reading 534 Dark Screen PP13-4-300-G-641	110-2268 
160	A4	Comm Loss - Voltage/KW/Amp Reading 534 Dark Screen PP13-4-300-G-641	110-2268 
PDU A1 and B1 - communication board replacement",PCBA - Hardware Issue,Issues resolved by Robert,Site Visit,Display,replace,Closed,5/28/2019 17:21,PDU,PDU,7.0,Product_1__c,False
111,5004600000A1aPpAAJ,"160	A1	Comm Loss	PP13-4-300-G-641	110-2268 
160	B1	Comm Loss PP13-4-300-G-641	110-2268 
160	A2	Display Reading Hieroglyphics	PP13-4-300-G-641	110-2268 
160	B2	Display Reading Hieroglyphics	PP13-4-300-G-641	110-2268 
160	A3	Voltage/KW/Amp Reading 534 Dark Screen PP13-4-300-G-641	110-2268 
160	A4	Comm Loss - Voltage/KW/Amp Reading 534 Dark Screen PP13-4-300-G-641	110-2268 
PDU A1 and B1 - communication board replacement",PCBA - Hardware Issue,Issues resolved by Robert,Site Visit,Display,replace,Closed,5/28/2019 17:21,nan,,0.0,Product_2__c,True
112,5004600000A1aPpAAJ,"160	A1	Comm Loss	PP13-4-300-G-641	110-2268 
160	B1	Comm Loss PP13-4-300-G-641	110-2268 
160	A2	Display Reading Hieroglyphics	PP13-4-300-G-641	110-2268 
160	B2	Display Reading Hieroglyphics	PP13-4-300-G-641	110-2268 
160	A3	Voltage/KW/Amp Reading 534 Dark Screen PP13-4-300-G-641	110-2268 
160	A4	Comm Loss - Voltage/KW/Amp Reading 534 Dark Screen PP13-4-300-G-641	110-2268 
PDU A1 and B1 - communication board replacement",PCBA - Hardware Issue,Issues resolved by Robert,Site Visit,Display,replace,Closed,5/28/2019 17:21,nan,,0.0,Product_3__c,True
113,5004600000A1aPpAAJ,"160	A1	Comm Loss	PP13-4-300-G-641	110-2268 
160	B1	Comm Loss PP13-4-300-G-641	110-2268 
160	A2	Display Reading Hieroglyphics	PP13-4-300-G-641	110-2268 
160	B2	Display Reading Hieroglyphics	PP13-4-300-G-641	110-2268 
160	A3	Voltage/KW/Amp Reading 534 Dark Screen PP13-4-300-G-641	110-2268 
160	A4	Comm Loss - Voltage/KW/Amp Reading 534 Dark Screen PP13-4-300-G-641	110-2268 
PDU A1 and B1 - communication board replacement",PCBA - Hardware Issue,Issues resolved by Robert,Site Visit,Display,replace,Closed,5/28/2019 17:21,110-2268,110-2268,"160	A1	Comm Loss	PP13-4-300-G-641	110-2268 
160	B1	Comm Loss PP13-4-300-G-641	110-2268 
160	A2	Display Reading Hieroglyphics	PP13-4-300-G-641	110-2268 
160	B2	Display Reading Hieroglyphics	PP13-4-300-G-641	110-2268 
160	A3	Voltage/KW/Amp Reading 534 Dark Screen PP13-4-300-G-641	110-2268 
160	A4	Comm Loss - Voltage/KW/Amp Reading 534 Dark Screen PP13-4-300-G-641	110-2268 
PDU A1 and B1 - communication board replacement",Serial_Date_Lot_Code__c,True
114,50046000009fmXEAAY,"The display will need to be replaced RJ11 is broken on the board.

site
site 
Data Foundry 
5555 San Felipe 
Houston TX",PCBA - Hardware Issue,customer no interested in doing the work at this time,Instructions Provided,Display,replace,Closed,9/16/2019 22:08,PDU,PDU,1.0,Product_1__c,False
115,50046000009fmXEAAY,"The display will need to be replaced RJ11 is broken on the board.

site
site 
Data Foundry 
5555 San Felipe 
Houston TX",PCBA - Hardware Issue,customer no interested in doing the work at this time,Instructions Provided,Display,replace,Closed,9/16/2019 22:08,nan,,0.0,Product_2__c,True
116,50046000009fmXEAAY,"The display will need to be replaced RJ11 is broken on the board.

site
site 
Data Foundry 
5555 San Felipe 
Houston TX",PCBA - Hardware Issue,customer no interested in doing the work at this time,Instructions Provided,Display,replace,Closed,9/16/2019 22:08,nan,,0.0,Product_3__c,True
117,50046000009fmXEAAY,"The display will need to be replaced RJ11 is broken on the board.

site
site 
Data Foundry 
5555 San Felipe 
Houston TX",PCBA - Hardware Issue,customer no interested in doing the work at this time,Instructions Provided,Display,replace,Closed,9/16/2019 22:08,110-0820,"110-0820
PDU-1","The display will need to be replaced RJ11 is broken on the board.

site
site 
Data Foundry 
5555 San Felipe 
Houston TX",Serial_Date_Lot_Code__c,True
118,50046000009fmXEAAY,"The display will need to be replaced RJ11 is broken on the board.

site
site 
Data Foundry 
5555 San Felipe 
Houston TX",PCBA - Hardware Issue,customer no interested in doing the work at this time,Instructions Provided,Display,replace,Closed,9/16/2019 22:08,PDU-1,"110-0820
PDU-1","The display will need to be replaced RJ11 is broken on the board.

site
site 
Data Foundry 
5555 San Felipe 
Houston TX",Serial_Date_Lot_Code__c,False
119,5004600000A18LKAAZ,"upgrade PDU from M4 to Wavestar, serial # 120-0234

will need to remove current monitoring components 
Install of new Wavestar color components
replace with new upper interior cover and new PDU main door on left side




site
GE Digital Gov Hill DC
8700 Governor's Hill Dr
Cincinnati, OH",PCBA - Hardware Issue,upgrade installed,Site Visit,Display,upgrade,Closed,4/29/2019 12:48,PDU,PDU,1.0,Product_1__c,False
120,5004600000A18LKAAZ,"upgrade PDU from M4 to Wavestar, serial # 120-0234

will need to remove current monitoring components 
Install of new Wavestar color components
replace with new upper interior cover and new PDU main door on left side




site
GE Digital Gov Hill DC
8700 Governor's Hill Dr
Cincinnati, OH",PCBA - Hardware Issue,upgrade installed,Site Visit,Display,upgrade,Closed,4/29/2019 12:48,nan,,0.0,Product_2__c,True
121,5004600000A18LKAAZ,"upgrade PDU from M4 to Wavestar, serial # 120-0234

will need to remove current monitoring components 
Install of new Wavestar color components
replace with new upper interior cover and new PDU main door on left side




site
GE Digital Gov Hill DC
8700 Governor's Hill Dr
Cincinnati, OH",PCBA - Hardware Issue,upgrade installed,Site Visit,Display,upgrade,Closed,4/29/2019 12:48,nan,,0.0,Product_3__c,True
122,5004600000A18LKAAZ,"upgrade PDU from M4 to Wavestar, serial # 120-0234

will need to remove current monitoring components 
Install of new Wavestar color components
replace with new upper interior cover and new PDU main door on left side




site
GE Digital Gov Hill DC
8700 Governor's Hill Dr
Cincinnati, OH",PCBA - Hardware Issue,upgrade installed,Site Visit,Display,upgrade,Closed,4/29/2019 12:48,120-0234,120-0234,"upgrade PDU from M4 to Wavestar, serial # 120-0234

will need to remove current monitoring components 
Install of new Wavestar color components
replace with new upper interior cover and new PDU main door on left side




site
GE Digital Gov Hill DC
8700 Governor's Hill Dr
Cincinnati, OH",Serial_Date_Lot_Code__c,True
123,50046000006Ydt6AAC,"Need to replace M4 Display 
PCB57701",PCBA - Hardware Issue,"Measured and calibrated all input and output voltages. Ensured that all alarms were clear. Took temperature readings at all connection points and at the transformer to ensure that no loose
39 33 24 119 120 206
Engineer
Dustin Crawford
connections were present. Adjusted all date and banner settings. Discrepancies as noted in open items
PDU 0 has an alarm clear button that is stuck in the
depressed position. The button will not spring back and
none of the values can be read on the monitor because
of it. Recommend replacing the monitor.",Site Visit,Display,replace,Closed,7/12/2018 12:28,110-1912,110-1912,1.0,Product_1__c,True
124,50046000006Ydt6AAC,"Need to replace M4 Display 
PCB57701",PCBA - Hardware Issue,"Measured and calibrated all input and output voltages. Ensured that all alarms were clear. Took temperature readings at all connection points and at the transformer to ensure that no loose
39 33 24 119 120 206
Engineer
Dustin Crawford
connections were present. Adjusted all date and banner settings. Discrepancies as noted in open items
PDU 0 has an alarm clear button that is stuck in the
depressed position. The button will not spring back and
none of the values can be read on the monitor because
of it. Recommend replacing the monitor.",Site Visit,Display,replace,Closed,7/12/2018 12:28,nan,,0.0,Product_2__c,True
125,50046000006Ydt6AAC,"Need to replace M4 Display 
PCB57701",PCBA - Hardware Issue,"Measured and calibrated all input and output voltages. Ensured that all alarms were clear. Took temperature readings at all connection points and at the transformer to ensure that no loose
39 33 24 119 120 206
Engineer
Dustin Crawford
connections were present. Adjusted all date and banner settings. Discrepancies as noted in open items
PDU 0 has an alarm clear button that is stuck in the
depressed position. The button will not spring back and
none of the values can be read on the monitor because
of it. Recommend replacing the monitor.",Site Visit,Display,replace,Closed,7/12/2018 12:28,nan,,0.0,Product_3__c,True
